Index	Dataset	ID	Keywords	Question	Skip	Generated query ID	Query tree height	Query tree max width	Result	True positives	False positives	False negatives	Precision	Recall	Time
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	1	musicals, music by, Elton John	List all the musicals with music by Elton John.	no	c1_q5	2	2	No answer	0	0	4	NaN	0,0000	1905236,75
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	1	musicals, music by, Elton John	List all the musicals with music by Elton John.	no	c1_q6	2	1	No answer	0	0	4	NaN	0,0000	1905236,75
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	1	musicals, music by, Elton John	List all the musicals with music by Elton John.	no	c1_q7	2	1	No answer	0	0	4	NaN	0,0000	1905236,75
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	1	musicals, music by, Elton John	List all the musicals with music by Elton John.	no	c1_q8	2	1	No answer	0	0	4	NaN	0,0000	1905236,75
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	1	musicals, music by, Elton John	List all the musicals with music by Elton John.	no	c1_q9	2	2	No answer	0	0	4	NaN	0,0000	1905236,75
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	1	musicals, music by, Elton John	List all the musicals with music by Elton John.	no	c1_q10	2	2	No answer	0	0	4	NaN	0,0000	1905236,75
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	1	musicals, music by, Elton John	List all the musicals with music by Elton John.	no	c1_q11	2	2	No answer	0	0	4	NaN	0,0000	1905236,75
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	2	height, Columbus Lighthouse	How high is the lighthouse in Colombo?	no	-			No answer	0	0	1	NaN	0,0000	44,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	3	Lincoln,spouse	Who was the wife of U.S. president Lincoln?	no	c3_q0	2	1	Wrong answer	0	8811	1	0,0000	0,0000	11,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	4	host, BBC Wildlife Specials	Who is the host of the BBC Wildlife Specials?	no	c4_q0	2	1	No answer	0	0	1	NaN	0,0000	4529,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	5	budget, Pulp Fiction	How much did Pulp Fiction cost?	no	c5_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	15348,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	6	city, Heineken brewery	In what city is the Heineken brewery?	no	-			No answer	0	0	1	NaN	0,0000	15186,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	7	Operation Overlord,date	When did Operation Overlord commence?	no	c7_q0	2	1	Imprecise answer	1	8667	0	0,0001	1,0000	4,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	8	Chile Route 68, route end	In which city does the Chile Route 68 end?	no	c8_q0	2	1	No answer	0	0	1	NaN	0,0000	3274,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	8	Chile Route 68, route end	In which city does the Chile Route 68 end?	no	c8_q1	2	1	No answer	0	0	1	NaN	0,0000	3274,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	9	developer, Slack software	Who developed Slack?	no	c9_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	842,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	10	president Chirac, spouse	Who was married to president Chirac?	no	c10_q0	2	1	Wrong answer	0	183	1	0,0000	0,0000	814,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	11	Bruce Carver, death cause	What did Bruce Carver die from?	no	c11_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	5371,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	12	The Storm on the Sea of Galilee, author	Who painted The Storm on the Sea of Galilee?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	13	Weser, cities	Which cities does the Weser flow through?	no	c13_q0	2	1	Partial answer	1	0	6	1,0000	0,1429	18406,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	13	Weser, cities	Which cities does the Weser flow through?	no	c13_q1	2	1	Partial answer	1	0	6	1,0000	0,1429	18406,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	13	Weser, cities	Which cities does the Weser flow through?	no	c13_q2	2	1	No answer	0	0	7	NaN	0,0000	18406,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	13	Weser, cities	Which cities does the Weser flow through?	no	c13_q3	2	1	No answer	0	0	7	NaN	0,0000	18406,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	13	Weser, cities	Which cities does the Weser flow through?	no	c13_q4	2	1	Partial answer	1	0	6	1,0000	0,1429	18406,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	13	Weser, cities	Which cities does the Weser flow through?	no	c13_q5	2	1	Partial answer	1	0	6	1,0000	0,1429	18406,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	14	FC Porto, ground, capacity	How many seats does the home stadium of FC Porto have?	no	c14_q0	2	2	Wrong answer	0	1	1	0,0000	0,0000	2829,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	15	Robert Kennedy, daughter, spouse	Who is the daughter of Robert Kennedy married to?	no	c15_q0	1	0	Wrong answer	0	1	2	0,0000	0,0000	11278,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	16	books, Kerouac, Viking Press	Which books by Kerouac were published by Viking Press?	no	c16_q0	2	1	Imprecise answer	3	483	0	0,0062	1,0000	4754,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	17	Amazon Eve, height	How tall is Amazon Eve?	no	-			No answer	0	0	1	NaN	0,0000	9,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	18	museum, The Scream	Which museum exhibits The Scream by Munch?	no	c18_q0	2	1	No answer	0	0	1	NaN	0,0000	4099,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	18	museum, The Scream	Which museum exhibits The Scream by Munch?	no	c18_q1	2	1	No answer	0	0	1	NaN	0,0000	4099,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	19	author, The pillars of the Earth	Who wrote the book Les Piliers de la terre?	no	c19_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	2868,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	19	author, The pillars of the Earth	Who wrote the book Les Piliers de la terre?	no	c19_q1	2	1	No answer	0	0	1	NaN	0,0000	2868,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	20	James Bond, spouse	Is James Bond married?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	21	discoverer, Ceres dwarf planet	Who discovered Ceres?	no	c21_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	1269,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	21	discoverer, Ceres dwarf planet	Who discovered Ceres?	no	c21_q1	2	1	Correct answer	1	0	0	1,0000	1,0000	1269,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	22	river, Brooklyn Bridge	Which river does the Brooklyn Bridge cross?	no	c22_q0	2	1	No answer	0	0	1	NaN	0,0000	14358,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	22	river, Brooklyn Bridge	Which river does the Brooklyn Bridge cross?	no	c22_q1	2	1	No answer	0	0	1	NaN	0,0000	14358,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	22	river, Brooklyn Bridge	Which river does the Brooklyn Bridge cross?	no	c22_q2	2	1	No answer	0	0	1	NaN	0,0000	14358,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	22	river, Brooklyn Bridge	Which river does the Brooklyn Bridge cross?	no	c22_q3	2	1	No answer	0	0	1	NaN	0,0000	14358,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	22	river, Brooklyn Bridge	Which river does the Brooklyn Bridge cross?	no	c22_q4	2	1	No answer	0	0	1	NaN	0,0000	14358,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	22	river, Brooklyn Bridge	Which river does the Brooklyn Bridge cross?	no	c22_q5	2	1	No answer	0	0	1	NaN	0,0000	14358,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	23	nickname, Frank The Tank	Who was called Frank The Tank?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	24	largest country, world	What is the largest country in the world?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q0	2	1	No answer	0	0	1	NaN	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q1	2	1	No answer	0	0	1	NaN	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q2	2	1	No answer	0	0	1	NaN	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q3	2	1	No answer	0	0	1	NaN	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q4	2	1	Wrong answer	0	7	1	0,0000	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q5	2	1	No answer	0	0	1	NaN	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q6	2	1	No answer	0	0	1	NaN	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q7	2	1	No answer	0	0	1	NaN	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	c25_q8	2	1	Wrong answer	0	7	1	0,0000	0,0000	27574,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	26	coach, ice hockey team, Ankara	Who is the coach of Ankara's ice hockey team?	no	c26_q0	2	1	No answer	0	0	1	NaN	0,0000	10772,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	26	coach, ice hockey team, Ankara	Who is the coach of Ankara's ice hockey team?	no	c26_q1	2	1	No answer	0	0	1	NaN	0,0000	10772,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	26	coach, ice hockey team, Ankara	Who is the coach of Ankara's ice hockey team?	no	c26_q2	2	1	No answer	0	0	1	NaN	0,0000	10772,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	26	coach, ice hockey team, Ankara	Who is the coach of Ankara's ice hockey team?	no	c26_q3	2	1	No answer	0	0	1	NaN	0,0000	10772,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	27	mayor, capital, French Polynesia	Who is the mayor of the capital of French Polynesia?	no	c27_q0	2	2	No answer	0	0	1	NaN	0,0000	179729,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	27	mayor, capital, French Polynesia	Who is the mayor of the capital of French Polynesia?	no	c27_q1	2	1	No answer	0	0	1	NaN	0,0000	179729,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	27	mayor, capital, French Polynesia	Who is the mayor of the capital of French Polynesia?	no	c27_q2	2	2	No answer	0	0	1	NaN	0,0000	179729,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	27	mayor, capital, French Polynesia	Who is the mayor of the capital of French Polynesia?	no	c27_q3	2	1	No answer	0	0	1	NaN	0,0000	179729,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	27	mayor, capital, French Polynesia	Who is the mayor of the capital of French Polynesia?	no	c27_q4	2	2	No answer	0	0	1	NaN	0,0000	179729,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	27	mayor, capital, French Polynesia	Who is the mayor of the capital of French Polynesia?	no	c27_q5	2	3	No answer	0	0	1	NaN	0,0000	179729,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	28	Douglas Hofstadter, award	Which awards did Douglas Hofstadter win?	no	c28_q0	2	1	No answer	0	0	3	NaN	0,0000	7270,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	28	Douglas Hofstadter, award	Which awards did Douglas Hofstadter win?	no	c28_q1	2	1	Partial answer	2	0	1	1,0000	0,6667	7270,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	28	Douglas Hofstadter, award	Which awards did Douglas Hofstadter win?	no	c28_q2	2	1	Partial answer	2	0	1	1,0000	0,6667	7270,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	29	The Lego Movie, budget	How much did the Lego Movie cost?	no	c29_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	2791,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	30	Piccadilly, route start	Where does Piccadilly start?	no	c30_q0	2	1	Imprecise answer	1	8752	0	0,0001	1,0000	11,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	31	Prince Harry, Prince William, same, parents	Do Prince Harry and Prince William have the same parents?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	32	portrayer, Agent Smith	Who played Agent Smith in Matrix?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	33	languages, Turkmenistan	How many languages are spoken in Turkmenistan?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q0	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q1	2	1	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q2	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q3	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q4	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q5	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q6	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q7	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q8	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q9	2	1	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q10	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q11	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q12	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q13	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q14	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q15	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q16	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	34	films, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	c34_q17	2	2	No answer	0	0	2	NaN	0,0000	370541,59
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	35	Ganges, source country	In which country does the Ganges start?	no	c35_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	4557,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	36	birth year, Rachel Stevens	In which year was Rachel Stevens born?	no	c36_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	3098,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	37	Barack Obama, democrat	Is Barack Obama a democrat?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	38	birth place, Bach	Where was Bach born?	no	c38_q0	1	0	Wrong answer	0	1	1	0,0000	0,0000	45651,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	39	Jane Fonda, marry, how often	How often did Jane Fonda marry?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	40	person that first ascented a mountain, Mount Everest	Who was the first to climb Mount Everest?	no	c40_q0	2	1	Partial answer	2	0	2	1,0000	0,5000	3089,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	40	person that first ascented a mountain, Mount Everest	Who was the first to climb Mount Everest?	no	c40_q1	2	1	Partial answer	2	0	2	1,0000	0,5000	3089,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	41	Poland, population total	How many people live in Poland?	no	c41_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	2390,20
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	42	location, Houses of Parliament	What is the location of the Houses of Parliament?	no	c42_q0	2	1	No answer	0	0	4	NaN	0,0000	26697,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	42	location, Houses of Parliament	What is the location of the Houses of Parliament?	no	c42_q1	1	0	Wrong answer	0	1	4	0,0000	0,0000	26697,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	42	location, Houses of Parliament	What is the location of the Houses of Parliament?	no	c42_q2	2	3	No answer	0	0	4	NaN	0,0000	26697,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	43	Christian Bale, starring, Batman Begins	Is Christian Bale starring in Batman Begins?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	c44_q0	2	1	No answer	0	0	1	NaN	0,0000	20241,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	c44_q1	2	1	Correct answer	1	0	0	1,0000	1,0000	20241,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	c44_q2	2	1	No answer	0	0	1	NaN	0,0000	20241,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	c44_q3	2	1	Correct answer	1	0	0	1,0000	1,0000	20241,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	c44_q4	2	1	No answer	0	0	1	NaN	0,0000	20241,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	c44_q5	2	1	Correct answer	1	0	0	1,0000	1,0000	20241,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	c44_q6	2	1	No answer	0	0	1	NaN	0,0000	20241,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	45	Alec Guinness, last, movie	What was the last movie with Alec Guinness?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	46	Australia, highest mountain	What is the highest mountain in Australia?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	47	Frank Herbert, alive	Is Frank Herbert still alive?	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	48	creator, Family Guy	Who created Family Guy?	no	-			No answer	0	0	1	NaN	0,0000	70,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	49	Suriname, official language	What is the official language of Suriname?	no	c49_q0	2	1	Correct answer	1	0	0	1,0000	1,0000	3524,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	49	Suriname, official language	What is the official language of Suriname?	no	c49_q1	2	1	Correct answer	1	0	0	1,0000	1,0000	3524,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	50	writer, Hotel California	Who wrote the song Hotel California?	no	c50_q0	2	1	Correct answer	3	0	0	1,0000	1,0000	6882,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	50	writer, Hotel California	Who wrote the song Hotel California?	no	c50_q1	2	1	No answer	0	0	3	NaN	0,0000	6882,80
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	51	actor, movie, direct, William Shatner	Give me all actors starring in movies directed by William Shatner.	no	c51_q0	2	3	No answer	0	0	12	NaN	0,0000	16801,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	51	actor, movie, direct, William Shatner	Give me all actors starring in movies directed by William Shatner.	no	c51_q1	2	2	No answer	0	0	12	NaN	0,0000	16801,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	51	actor, movie, direct, William Shatner	Give me all actors starring in movies directed by William Shatner.	no	c51_q2	2	1	No answer	0	0	12	NaN	0,0000	16801,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	51	actor, movie, direct, William Shatner	Give me all actors starring in movies directed by William Shatner.	no	c51_q3	2	2	No answer	0	0	12	NaN	0,0000	16801,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	51	actor, movie, direct, William Shatner	Give me all actors starring in movies directed by William Shatner.	no	c51_q4	2	3	No answer	0	0	12	NaN	0,0000	16801,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	52	ingredients, chocolate chip cookie	What is in a chocolate chip cookie?	no	c52_q0	2	1	Correct answer	10	0	0	1,0000	1,0000	818,60
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	53	skateboarder, Sweden	Give me all professional skateboarders from Sweden.	yes
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	54	carrot cake, ingredients	Which ingredients do I need for carrot cake?	no	c54_q0	2	1	Correct answer	6	0	0	1,0000	1,0000	1019,40
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q0	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q1	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q2	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q3	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q4	2	2	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q5	2	2	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q6	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q7	2	2	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q8	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q9	2	2	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q10	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q11	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q12	2	2	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q13	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q14	2	2	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q15	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q16	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q17	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q18	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q19	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q20	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q21	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	c55_q22	2	3	No answer	0	0	1	NaN	0,0000	506704,00
local_english_dbpedia_no_syn	qald-7-train-multilingual.json	56	computer scientist, win, oscar	Which computer scientist won an oscar?	no	c56_q0	2	1	No answer	0	0	1	NaN	0,0000	77,60
